index;parent_index;operations;direction
14849;11158;rr;2
14850;27291;rrr;0
14851;8129;rr;0
14852;7574;rrr;3
14853;9174;r;1
14854;31766;rrr;1
14855;25718;r;0
14856;30079;rr;1
14857;32041;rr;2
14858;2645;rrr;3
14859;28080;rrr;0
14860;4646;rr;1
14861;34564;r;0
14862;4660;rr;0
14863;25857;rrr;0
14864;1106;rd;3
14865;300;d;0
14866;40093;r;1
14867;17641;rrr;0
14868;36249;rr;3
14869;24610;rrr;0
14870;17956;rrr;0
14871;25337;rr;1
14872;679;rrr;0
14873;19457;rr;3
14874;10998;r;1
14875;37061;rrr;0
14876;20443;r;2
14877;32290;rr;0
14878;34759;rr;2
14879;17591;rr;0
14880;17592;rr;1
14881;38726;r;0
14882;22494;rrr;2
14883;37113;rrr;3
14884;13710;r;2
14885;22266;rrr;1
14886;9790;r;0
14887;14409;rr;1
14888;21287;r;0
14889;38965;rrr;1
14890;74;r;0
14891;8315;rr;2
14892;29465;r;2
14893;17508;rr;0
14894;8484;rr;0
14895;18678;rr;0
14896;16067;r;2
14897;1895;rr;0
14898;9966;r;3
14899;8354;rr;1
14900;22121;rr;2
14901;15057;rr;0
14902;15058;rr;2
14903;14922;rr;3
14904;21973;rrr;0
14905;17158;r;1
14906;26216;r;3
14907;26217;r;1
14908;24037;rr;2
14909;36695;rr;1
14910;17129;rd;1
14911;35923;rrr;0
14912;35924;rrr;1
14913;24156;r;0
14914;29471;r;2
14915;31942;r;1
14916;38190;r;0
14917;7562;rrr;0
14918;21062;r;1
14919;28939;r;0
14920;20021;r;1
14921;36229;rrr;0
14922;9297;r;2
14923;7763;rrr;0
14924;21581;rrr;0
14925;9030;rrr;0
14926;19954;rrr;0
14927;7249;r;3
14928;25668;rrr;0
14929;8037;rrr;0
14930;2806;r;1
14931;6456;r;1
14932;6457;r;3
14933;6458;r;1
14934;260;rrr;1
14935;19213;rrr;0
14936;35920;rrr;3
14937;28880;rr;3
14938;26021;r;3
14939;3307;rrd;0
14940;21086;r;2
14941;19382;r;1
14942;19383;r;1
14943;3177;r;0
14944;18119;r;0
14945;19685;rrr;1
14946;13602;r;0
14947;1415;r;0
14948;8694;rr;0
14949;28080;rr;0
14950;22604;r;2
14951;18205;rr;2
14952;9253;r;0
14953;34989;rrr;2
14954;11964;rr;1
14955;33227;rr;0
14956;33228;rr;1
14957;25903;rr;0
14958;21143;r;1
14959;16036;r;1
14960;669;rrr;0
14961;10100;rrr;3
14962;19557;rr;0
14963;29059;rrr;0
14964;26393;r;1
14965;7074;r;0
14966;4106;rrr;0
14967;17551;rr;0
14968;11143;rrr;0
14969;10040;rr;0
14970;17613;rr;0
14971;11965;r;0
14972;22616;rrr;1
14973;22230;rr;0
14974;19455;r;2
14975;13359;rrr;0
14976;36358;rrr;0
14977;567;rr;1
14978;1862;r;0
14979;4432;rrr;2
14980;5761;rrr;0
14981;9028;rr;1
14982;17822;rr;0
14983;6694;rrr;1
14984;31200;rrr;0
14985;3407;rrr;1
14986;10252;r;0
14987;17880;rrr;0
14988;24356;rr;0
14989;15511;r;0
14990;862;rrr;0
14991;8046;rrr;2
14992;17504;rr;2
14993;20756;rrr;0
14994;22316;r;1
14995;22317;r;2
14996;37135;rr;0
14997;776;rr;0
14998;777;rr;0
14999;8902;r;2
15000;9791;r;1
15001;21259;rr;3
15002;11749;rrrd;0
15003;16741;r;3
15004;35660;r;1
15005;35654;rrr;2
15006;341;r;0
15007;5654;rr;2
15008;18946;rrr;1
15009;18318;rrr;3
15010;21163;rr;2
15011;28466;r;1
15012;6531;r;3
15013;2570;rrr;0
15014;6535;r;1
15015;20154;rr;0
15016;8622;rrr;0
15017;39217;rrr;0
15018;2931;rrr;2
15019;124;rr;2
15020;23191;rrr;1
15021;8138;rr;0
15022;36448;r;3
15023;29998;rr;2
15024;21696;r;0
15025;1407;d;0
15026;33515;r;0
15027;23286;r;1
15028;39935;rr;0
15029;23287;r;0
15030;1741;d;1
15031;31970;rrr;2
15032;9196;r;0
15033;16354;rrr;1
15034;26165;rr;3
15035;99;rr;1
15036;40029;rrr;0
15037;6446;rr;1
15038;6447;rr;0
15039;604;r;2
15040;15160;rrr;0
15041;15978;rr;3
15042;4611;rrr;0
15043;14270;r;1
15044;22499;rrr;0
15045;36138;rrr;0
15046;36644;rrr;1
15047;17668;rr;0
15048;16883;r;0
15049;4638;r;1
15050;22415;rr;3
15051;7920;rrr;1
15052;12133;rrr;1
15053;23643;rrr;1
15054;12947;rr;1
15055;8449;rr;3
15056;8450;rr;0
15057;1894;rr;0
15058;18559;r;0
15059;21995;rr;1
15060;23456;rrr;1
15061;10168;r;2
15062;9863;rrr;3
15063;29410;r;1
15064;15193;rrr;0
15065;246;rrd;1
15066;21270;rrr;0
15067;1711;rrr;2
15068;12055;rr;2
15069;33471;r;0
15070;4289;rrr;0
15071;27527;rrr;1
15072;10944;rrr;1
15073;15332;rrd;0
15074;30937;rr;2
15075;14660;rrr;1
15076;3072;r;1
15077;28109;r;0
15078;35710;rrr;0
15079;26;rd;0
15080;4081;r;1
15081;4831;r;1
15082;15338;rrr;2
15083;20507;r;2
15084;25379;r;0
15085;25380;r;0
15086;22769;r;2
15087;39314;rr;0
15088;16995;rr;0
15089;32132;rr;0
15090;20457;rrr;3
15091;29617;rrr;3
15092;29618;rrr;3
15093;11923;r;1
15094;15488;rrr;2
15095;10219;rrr;0
15096;10220;rrr;1
15097;31824;rr;3
15098;4212;r;0
15099;5344;r;1
15100;3991;rrr;0
15101;4828;rr;2
15102;31946;r;0
15103;27867;rrr;3
15104;9350;rr;0
15105;13672;rr;0
15106;13673;rr;1
15107;34851;r;0
15108;37984;rrr;1
15109;21075;rr;2
15110;23587;r;2
15111;17629;rr;1
15112;37542;rd;1
15113;18321;rrrd;1
15114;7999;rrrd;2
15115;3666;rrr;0
15116;26215;r;1
15117;14818;rrr;3
15118;1192;rrr;0
15119;1195;rrr;0
15120;1196;rrr;0
15121;1198;rrr;0
15122;7084;r;0
15123;591;rrr;0
15124;3938;r;0
15125;29159;rr;0
15126;20886;rr;0
15127;3030;rr;2
15128;16570;rrr;3
15129;3195;rr;0
15130;3196;rr;0
15131;8780;rrr;3
15132;14277;rrr;3
15133;15026;r;0
15134;17240;r;0
15135;8214;rr;1
15136;8215;rr;1
15137;34152;rrr;0
15138;33315;rr;3
15139;2224;rrr;2
15140;28128;r;0
15141;22559;r;3
15142;24731;rrr;1
15143;35661;r;3
15144;13160;rrr;0
15145;16215;rr;3
15146;15558;rr;1
15147;16379;r;0
15148;36204;rr;1
15149;7617;rr;0
15150;40493;rr;0
15151;40494;rr;1
15152;40495;rr;0
15153;14660;r;1
15154;40496;rr;0
15155;16278;r;1
15156;32930;rrr;0
15157;32931;rrr;2
15158;759;rrr;1
15159;12192;rr;1
15160;9801;r;2
15161;9802;r;3
15162;23197;r;3
15163;26321;rr;0
15164;8800;rrr;0
15165;8801;rrr;0
15166;26839;r;3
15167;24908;r;3
15168;24909;r;0
15169;19816;rrr;1
15170;19817;rrr;0
15171;19818;rrr;0
15172;37404;rrr;0
15173;1656;rrr;0
15174;24928;r;2
15175;26328;rrr;1
15176;13351;rr;0
15177;31506;rr;0
15178;9449;r;0
15179;9450;r;0
15180;38432;r;0
15181;29823;rrr;0
15182;38714;rr;1
15183;18297;rr;1
15184;15552;rrr;3
15185;19738;rr;0
15186;34607;rrr;2
15187;27998;r;2
15188;27999;r;0
15189;7175;rr;2
15190;7176;rr;0
15191;22472;rrr;1
15192;22571;rrr;0
15193;3720;rrr;0
15194;2917;rr;3
15195;4879;rrr;1
15196;26983;rrr;0
15197;512;rr;0
15198;26299;r;0
15199;12692;rr;2
15200;22892;rrr;1
15201;22495;rr;0
15202;14008;rr;3
15203;1960;rr;0
15204;34008;rrr;0
15205;14129;r;0
15206;4000;rr;2
15207;12693;rr;1
15208;30781;rr;3
15209;6055;rrr;3
15210;3583;rr;1
15211;32883;r;0
15212;7790;rrr;1
15213;7791;rrr;0
15214;32048;rrr;1
15215;28675;rrr;3
15216;10387;r;2
15217;38531;r;1
15218;35119;rrr;1
15219;10457;rr;0
15220;31914;rrr;2
15221;31915;rrr;2
15222;537;rr;3
15223;8221;rr;0
15224;1335;r;0
15225;22884;rr;0
15226;28882;rr;3
15227;6217;rrr;0
15228;9090;r;0
15229;3321;r;0
15230;3322;r;0
15231;28819;rrr;2
15232;7891;rr;0
15233;22732;r;3
15234;34493;rr;0
15235;2512;r;0
15236;37425;rr;0
15237;34;rrr;0
15238;36613;rrr;2
15239;8032;rrr;1
15240;39266;rrr;1
15241;15987;rr;1
15242;33683;rrr;1
15243;2923;rr;0
15244;30474;rrr;0
15245;12831;rrr;1
15246;6685;r;0
15247;9922;rr;2
15248;11151;r;0
15249;33829;r;2
15250;2891;r;0
15251;2870;rrr;2
15252;15089;rrr;1
15253;15090;rrr;0
15254;19855;rrr;0
15255;22171;rrr;0
15256;14519;rrr;2
15257;25365;r;3
15258;4827;rrr;1
15259;1621;r;0
15260;22267;rrr;0
15261;1042;rr;0
15262;28774;rr;3
15263;23193;rrr;0
15264;18945;rrr;0
15265;13894;rr;0
15266;32698;rrr;1
15267;32267;r;3
15268;28648;rd;3
15269;6501;rrr;0
15270;39923;rrr;1
15271;39924;rrr;0
15272;4365;rr;3
15273;20596;rrr;3
15274;2183;rr;1
15275;33229;rr;1
15276;19198;rr;1
15277;27267;r;1
15278;29192;rrr;0
15279;3831;rr;0
15280;39138;rr;2
15281;30491;rrr;0
15282;17173;r;1
15283;24595;rr;0
15284;4117;rr;0
15285;14865;rr;0
15286;34075;rrr;0
15287;19617;rrr;0
15288;29441;rr;0
15289;9707;rrr;3
15290;18400;r;1
15291;9139;r;2
15292;18779;r;1
15293;32177;r;1
15294;23174;rr;0
15295;31822;r;0
15296;30829;r;2
15297;32657;rrr;1
15298;10233;r;3
15299;36849;rr;0
15300;1216;rrr;1
15301;3790;rrr;1
15302;33865;rr;0
15303;30128;rr;2
15304;2132;rr;1
15305;17390;rrr;3
15306;32450;r;0
15307;17391;rr;1
15308;15616;rr;2
15309;15627;r;0
15310;450;rrr;0
15311;451;rrr;0
15312;28139;rr;3
15313;22907;rrr;0
15314;25616;rr;0
15315;25617;rr;2
15316;38077;rr;3
15317;4227;rrr;0
15318;4228;rrr;1
15319;21105;r;0
15320;17010;rrr;3
15321;32697;r;1
15322;30720;r;1
15323;2639;rrr;0
15324;35010;rrr;1
15325;14023;rrr;0
15326;13977;rr;3
15327;27019;rr;0
15328;4041;rr;0
15329;4042;rr;2
15330;10710;r;3
15331;24783;r;1
15332;29286;rr;0
15333;33297;rrr;0
15334;12538;r;0
15335;11671;rrr;2
15336;26055;r;2
15337;27727;rrr;2
15338;17183;r;2
15339;22935;r;0
15340;33409;r;0
15341;4649;rrr;1
15342;6453;r;2
15343;2807;r;3
15344;27090;rrr;2
15345;27091;rrr;0
15346;13037;rrr;1
15347;27558;r;1
15348;35363;r;2
15349;7679;rr;0
15350;11236;r;2
15351;11240;r;0
15352;17504;rrr;1
15353;38024;r;3
15354;25824;rrr;3
15355;22508;r;0
15356;30613;rr;0
15357;19273;rrr;1
15358;23874;rrr;1
15359;4951;r;0
15360;27450;rrr;0
15361;27420;r;3
15362;17194;r;0
15363;36169;rr;2
15364;39790;rrr;2
15365;7768;rrrd;1
15366;11839;rrr;1
15367;36563;rr;0
15368;12474;r;0
15369;7000;rrr;2
15370;8484;r;1
15371;8485;r;3
15372;9998;rr;2
15373;7157;rr;1
15374;39249;r;3
15375;1684;rr;3
15376;15034;rrr;0
15377;9955;rr;1
15378;9956;rr;1
15379;24052;rrr;1
15380;15868;r;1
15381;1303;rrr;1
15382;37618;rrr;1
15383;3569;rrr;0
15384;18729;rr;0
15385;23216;rr;0
15386;557;r;0
15387;27733;r;3
15388;5594;rr;1
15389;19253;rrr;0
15390;34310;rr;0
15391;24135;r;3
15392;31508;r;1
15393;30007;rrr;0
15394;12616;rrr;0
15395;9172;rr;0
15396;15500;rrr;0
15397;9963;rrr;0
15398;16128;rrr;1
15399;33454;rrr;1
15400;23971;rrr;1
15401;23972;rrr;1
15402;9540;r;0
15403;9541;r;0
15404;19915;rrr;1
15405;2522;r;0
15406;12371;r;2
15407;1872;rr;0
15408;8109;rr;3
15409;30034;r;0
15410;39991;rrr;0
15411;13373;rrr;0
15412;19265;r;0
15413;23363;r;1
15414;6880;r;0
15415;16934;rr;0
15416;33510;r;0
15417;10490;r;1
15418;16359;rr;0
15419;35577;r;1
15420;35578;r;0
15421;35579;r;0
15422;35580;r;0
15423;8149;r;0
15424;32141;r;1
15425;40075;rrr;0
15426;10492;rr;3
15427;23490;r;0
15428;32267;rrr;3
15429;16484;r;0
15430;34677;rrr;0
15431;35329;r;2
15432;21833;rr;1
15433;12633;rr;3
15434;8156;r;0
15435;10229;rr;1
15436;25057;rr;0
15437;1473;r;0
15438;1474;r;0
15439;18552;rr;0
15440;5243;rr;0
15441;6476;rr;1
15442;24284;rrr;1
15443;14111;rrr;0
15444;8775;r;0
15445;33692;rr;0
15446;11933;r;2
15447;527;rrr;1
15448;15747;rrr;3
15449;23415;rr;0
15450;15768;rrr;0
15451;8326;rrrd;0
15452;9517;rr;0
15453;12738;rrr;1
15454;19744;r;0
15455;14143;rrr;1
15456;3150;rrr;0
15457;36725;rrr;3
15458;9540;rr;0
15459;22494;rr;0
15460;25892;rrr;0
15461;6661;r;1
15462;13575;rr;0
15463;18358;rrr;1
15464;19774;r;3
15465;5750;r;2
15466;13583;r;1
15467;40918;rrr;2
15468;40919;rrr;1
15469;24424;r;0
15470;24426;r;0
15471;26457;rr;0
15472;29831;rrr;0
15473;40517;rr;0
15474;18963;rrr;1
15475;18964;rrr;1
15476;6915;r;0
15477;2243;r;0
15478;26357;r;1
15479;15486;rr;0
15480;15488;rr;0
15481;11146;rrr;2
15482;39701;rr;1
15483;24377;rr;1
15484;24378;rr;0
15485;10890;rr;3
15486;12862;rr;0
15487;2269;r;0
15488;7541;rr;0
15489;24978;rr;0
15490;14884;rrr;0
15491;3141;rr;0
15492;2739;rr;1
15493;9685;rrr;3
15494;36662;r;3
15495;32205;rrr;0
15496;23580;r;1
15497;21286;rrr;3
15498;29774;rrr;0
15499;12424;rr;0
15500;38613;r;0
15501;2551;rr;1
15502;634;r;0
15503;25405;rrr;1
15504;3027;rr;1
15505;29153;r;3
15506;3517;rr;1
15507;3518;rr;0
15508;25199;rrr;1
15509;843;r;3
15510;5593;rrr;0
15511;11191;rr;0
15512;4933;r;0
15513;18673;rrr;1
15514;6357;rrr;0
15515;13868;rrr;0
15516;13869;rrr;2
15517;38634;r;0
15518;8972;rr;0
15519;21745;rrr;1
15520;17454;r;0
15521;38439;rrr;0
15522;41204;rr;0
15523;17625;rr;3
15524;3752;rr;1
15525;19825;r;1
15526;34397;r;1
15527;31444;rr;0
15528;3993;rr;0
15529;8154;rd;1
15530;27615;rr;1
15531;3216;rrr;0
15532;18125;r;0
15533;11454;r;1
15534;20919;r;0
15535;20920;r;1
15536;35895;rrr;1
15537;38388;rrr;0
15538;3876;rr;0
15539;1229;rrr;0
15540;4233;rrr;2
15541;37810;r;1
15542;19689;rrr;3
15543;23287;rr;1
15544;12855;r;1
15545;12856;r;2
15546;21488;rrd;1
15547;33721;rrr;0
15548;649;rr;3
15549;12137;rr;0
15550;13579;rr;0
15551;22673;rr;1
15552;5572;r;3
15553;1873;r;1
15554;1874;r;2
15555;29698;rrr;1
15556;13736;rr;0
15557;16183;rrr;3
15558;22185;r;1
15559;33226;rrr;0
15560;18412;rrr;1
15561;39435;rrr;0
15562;1057;rrr;2
15563;1058;rrr;2
15564;4715;rr;2
15565;13728;rr;0
15566;22962;rrr;3
15567;14444;rr;0
15568;31381;r;0
15569;19601;rrr;0
15570;22017;rrr;1
15571;15557;rrr;0
15572;21908;rrr;1
15573;12143;r;1
15574;24774;rr;2
15575;24776;rr;0
15576;8613;rrr;1
15577;7135;rr;1
15578;6918;r;1
15579;9510;r;3
15580;19426;rrr;2
15581;20913;r;0
15582;16632;rrr;0
15583;17270;r;3
15584;28064;rrr;1
15585;5063;r;1
15586;35818;rrr;1
15587;18982;rr;1
15588;9675;rr;0
15589;13097;rrr;1
15590;15408;r;1
15591;37417;rr;3
15592;23667;rrr;1
15593;15425;rr;1
15594;9087;rrr;0
15595;12961;rrr;0
15596;37421;rrr;3
15597;11878;rr;2
15598;8201;rr;0
15599;21987;r;0
15600;15552;r;2
15601;11465;rr;3
15602;15835;r;0
15603;22364;r;0
15604;16128;r;0
15605;28785;r;0
15606;33440;rr;3
15607;29224;r;1
15608;27663;r;3
15609;11689;rrr;1
15610;17502;rr;2
15611;18679;rr;0
15612;27967;rrr;0
15613;32012;r;0
15614;21053;rrr;3
15615;37992;rr;1
15616;5752;r;2
15617;19673;rr;1
15618;26800;r;2
15619;26801;r;2
15620;14749;rrr;3
15621;18167;rr;0
15622;28712;r;2
15623;17442;rrr;0
15624;35072;rr;0
15625;39574;r;0
15626;1847;r;0
15627;1848;r;1
15628;14619;r;0
15629;12131;rr;0
15630;5350;r;0
15631;2385;r;0
15632;26650;rr;1
15633;14995;r;3
15634;5954;rrr;0
15635;32959;r;2
15636;17933;rr;1
15637;39894;rrr;0
15638;12692;rrr;3
15639;33676;rrr;1
15640;27350;rr;2
15641;33285;rr;0
15642;25018;rrr;3
15643;17680;rrr;2
15644;29388;rrr;0
15645;25631;r;2
15646;17409;r;0
15647;26726;r;0
15648;34026;rrr;3
15649;26122;rrr;0
15650;3230;r;1
15651;13641;rr;1
15652;31947;r;3
15653;16015;r;2
15654;329;rd;0
15655;26006;r;0
15656;11323;rr;0
15657;32809;rr;1
15658;21438;rr;1
15659;10010;rrr;2
15660;32259;rrr;0
15661;15461;r;1
15662;38965;r;0
15663;7751;r;3
15664;34856;r;2
15665;9429;rd;0
15666;23125;rrrd;1
15667;39725;rr;0
15668;21532;rrr;0
15669;21533;rrr;0
15670;29585;d;0
15671;9583;rr;0
15672;33418;rrr;1
15673;32648;r;0
15674;12257;r;0
15675;20709;rrr;1
15676;6679;rr;3
15677;6680;rr;0
15678;30448;r;2
15679;30449;r;1
15680;20687;r;1
15681;21128;rrr;0
15682;10101;rrr;1
15683;23906;r;1
15684;36168;rrr;0
15685;22745;rrr;1
15686;29682;r;0
15687;6886;r;0
15688;31315;rr;3
15689;17085;rr;0
15690;17086;rrr;1
15691;19286;rrr;0
15692;19276;r;0
15693;6363;rr;3
15694;16148;rr;3
15695;30404;r;0
15696;1214;rrr;1
15697;17562;r;0
15698;1337;r;2
15699;37230;r;2
15700;81;rrrd;1
15701;7296;rrr;1
15702;32163;r;1
15703;14864;rr;3
15704;34052;r;0
15705;15913;rr;0
15706;7378;r;3
15707;716;r;0
15708;32390;r;1
15709;3461;r;0
15710;26043;rrr;1
15711;35104;rrr;0
15712;39512;rrr;0
15713;31744;r;0
15714;12252;r;0
15715;17211;rr;1
15716;32432;r;1
15717;4233;r;0
15718;24146;rr;0
15719;32281;rrr;1
15720;21210;r;3
15721;31815;r;0
15722;40910;rr;3
15723;14102;rrr;2
15724;1399;r;0
15725;5495;r;2
15726;11555;r;1
15727;18514;rrr;0
15728;18515;rrr;1
15729;5901;rrr;2
15730;5902;rrr;1
15731;5903;rrr;2
15732;21067;rrr;3
15733;10507;rr;0
15734;2610;r;0
15735;998;rrrd;2
15736;8793;rr;3
15737;22040;rrr;0
15738;8344;r;0
15739;8345;r;0
15740;31401;rrr;1
15741;1837;rrr;3
15742;25496;r;0
15743;11759;rrr;1
15744;11760;rrr;0
15745;1314;rr;0
15746;20557;r;0
15747;16515;rr;0
15748;5783;rrr;1
15749;32939;rrr;1
15750;37596;r;2
15751;15765;rrr;0
15752;26734;rrr;0
15753;22326;rrr;2
15754;11322;rr;2
15755;22726;r;0
15756;21858;rrr;1
15757;26725;rr;1
15758;14081;rr;0
15759;22253;r;0
15760;23308;rrr;0
15761;27180;rr;0
15762;2888;r;3
15763;40348;rrr;0
15764;37585;rrr;0
15765;17152;rr;2
15766;10020;rr;1
15767;14400;r;0
15768;28343;r;0
15769;12889;r;0
15770;30869;rr;0
15771;4453;r;2
15772;5595;rr;1
15773;15157;rr;3
15774;37863;r;0
15775;36449;rrr;0
15776;18408;rrr;0
15777;38423;rr;0
15778;17545;rr;1
15779;4952;r;0
15780;7794;rr;0
15781;18109;rrd;1
15782;37770;rr;3
15783;6479;rrr;3
15784;5212;rr;0
15785;5213;rr;1
15786;15947;rr;2
15787;12346;rrr;1
15788;30163;r;0
15789;22270;rr;0
15790;10622;rr;1
15791;10623;rr;0
15792;40648;rr;2
15793;14587;d;0
15794;25935;rrr;0
15795;14211;rrr;1
15796;24326;r;0
15797;16679;rrr;1
15798;18651;rrr;1
15799;1805;rrr;3
15800;20253;rrr;0
15801;33281;r;3
15802;11187;rr;1
15803;34482;r;0
15804;12989;rrr;1
15805;5442;r;3
15806;17545;rrr;1
15807;23856;rr;0
15808;25481;rrr;2
15809;1304;rrr;1
15810;15777;r;2
15811;15778;r;0
15812;27647;rrr;0
15813;23072;r;0
15814;18672;rr;3
15815;12102;r;0
15816;23278;rrr;0
15817;31395;rr;0
15818;22719;r;3
15819;14994;r;2
15820;23360;r;0
15821;4820;rrr;0
15822;296;d;1
15823;18718;rr;2
15824;17840;r;0
15825;17078;r;1
15826;37504;rr;0
15827;19723;rrr;0
15828;19724;rrr;0
15829;3247;r;0
15830;25085;rrr;1
15831;6287;r;2
15832;6288;r;0
15833;37427;r;3
15834;14996;r;1
15835;36979;r;0
15836;4378;rrr;1
15837;4379;rrr;1
15838;1991;rrr;0
15839;1992;rrr;1
15840;4654;r;1
15841;32545;rrr;0
15842;35673;r;0
15843;35674;r;0
15844;15184;rr;0
15845;14790;rrr;0
15846;9635;r;1
15847;11774;rrr;1
15848;28835;r;3
15849;32809;r;1
15850;8908;rrr;0
15851;28135;rrr;0
15852;30682;r;0
15853;13097;r;2
15854;13098;r;1
15855;13099;r;1
15856;17990;rr;1
15857;530;rrr;3
15858;759;r;3
15859;26512;r;1
15860;34844;rr;3
15861;40579;rr;1
15862;21663;r;0
15863;28120;r;0
15864;39715;rrr;0
15865;22604;rr;0
15866;8355;rr;0
15867;25136;rr;1
15868;10053;rr;3
15869;10054;rr;1
15870;10028;rr;1
15871;3549;rr;1
15872;4739;rr;1
15873;7292;r;0
15874;25188;rr;1
15875;32092;rrr;0
15876;1414;rrr;1
15877;24448;rrr;0
15878;34262;r;0
15879;3203;rrr;0
15880;409;rrr;0
15881;410;rrr;0
15882;18771;rr;0
15883;7803;rrr;0
15884;34847;r;1
15885;3361;rrr;0
15886;21359;rrr;1
15887;27332;rrr;2
15888;27333;rrr;2
15889;26922;r;1
15890;41069;rr;1
15891;41070;rr;0
15892;39523;r;2
15893;6999;rrr;0
15894;3535;rr;0
15895;146;rrr;1
15896;27378;r;0
15897;31232;rr;3
15898;32494;r;0
15899;28837;rrr;0
15900;3314;r;3
15901;2827;r;3
15902;29158;r;2
15903;8519;r;1
15904;22772;r;0
15905;22773;r;2
15906;36950;rr;2
15907;31184;rrr;2
15908;26301;r;3
15909;35949;r;2
15910;3347;rrr;1
15911;11078;rrr;0
15912;28777;rrr;0
15913;11338;r;0
15914;18516;r;0
15915;38007;rrr;1
15916;29464;r;0
15917;15086;rrr;0
15918;27345;rr;0
15919;29139;rrr;1
15920;497;r;0
15921;1890;r;3
15922;7200;rr;2
15923;2180;r;1
15924;3393;r;3
15925;18393;rrr;0
15926;1896;rrr;0
15927;32241;rrr;0
15928;4939;rr;0
15929;8489;r;3
15930;14756;r;2
15931;41259;r;0
15932;13181;r;0
15933;3376;rr;0
15934;11027;r;1
15935;32117;r;2
15936;18755;rr;1
15937;16869;rr;0
15938;17323;r;3
15939;40734;r;0
15940;16194;rrr;3
15941;8342;rr;1
15942;19157;r;0
15943;478;r;0
15944;4643;rr;0
15945;534;rrr;1
15946;9703;rr;0
15947;3133;r;0
15948;3134;r;3
15949;16169;rrr;0
15950;18692;r;3
15951;18693;r;2
15952;41571;r;0
15953;1105;d;3
15954;14505;rrr;1
15955;9843;rrr;1
15956;29650;r;0
15957;602;rrr;1
15958;32181;r;0
15959;32398;rrr;1
15960;3591;rr;1
15961;6650;rr;0
15962;25552;rrr;1
15963;29679;rrr;0
15964;31728;r;0
15965;26440;rrr;1
15966;26360;rrr;1
15967;14077;r;3
15968;40890;r;0
15969;31145;rrr;0
15970;23282;rr;0
15971;20697;rr;0
15972;38363;rr;0
15973;16075;rrr;2
15974;32958;rr;2
15975;12053;rr;0
15976;23085;rrr;1
15977;23224;rrr;0
15978;10788;r;1
15979;10789;r;0
15980;29432;rrr;0
15981;21787;r;0
15982;9408;r;0
15983;13792;r;0
15984;5049;rr;1
15985;8302;rr;2
15986;38964;r;2
15987;6400;rrr;2
15988;40128;rrr;2
15989;39719;rr;2
15990;30615;rr;0
15991;11420;rr;0
15992;28680;rr;1
15993;13237;rrr;1
15994;28152;rrr;2
15995;32608;rr;3
15996;6506;rrr;1
15997;29200;r;1
15998;24936;r;2
15999;33253;rr;3
16000;19239;rrr;0
16001;17038;r;0
16002;20904;rrr;2
16003;15019;rr;0
16004;26788;r;0
16005;7405;r;0
16006;7406;r;3
16007;30578;r;0
16008;31239;rr;0
16009;31240;rr;2
16010;36664;r;1
16011;10877;rr;0
16012;8033;rrr;3
16013;3544;rr;1
16014;18114;rr;1
16015;24418;rr;0
16016;6775;rr;1
16017;6776;rr;0
16018;24231;r;1
16019;2678;rrr;3
16020;1753;rrr;0
16021;8774;r;0
16022;30474;r;0
16023;26825;r;0
16024;31075;rrr;2
16025;12270;rr;2
16026;6980;r;2
16027;33509;rrr;2
16028;7920;rr;0
16029;34878;rr;3
16030;36607;rr;0
16031;36608;rr;0
16032;41893;r;0
16033;4654;rr;0
16034;26472;rr;2
16035;3897;rr;0
16036;27118;r;0
16037;22886;rrr;3
16038;22887;rrr;0
16039;22888;rrr;0
16040;22889;rrr;1
16041;31147;rrr;0
16042;34223;rr;0
16043;20947;rr;0
16044;26708;rrr;3
16045;15697;rrr;2
16046;821;rrr;0
16047;30576;rrr;0
16048;17570;rr;3
16049;31843;r;3
16050;32137;rr;3
16051;32138;rr;0
16052;15620;rr;0
16053;36187;rr;0
16054;36188;rr;3
16055;28384;rrr;2
16056;25591;r;2
16057;26703;rrr;0
16058;4103;rrrd;0
16059;1069;rr;2
16060;13865;rrr;2
16061;26555;r;0
16062;37367;r;1
16063;10808;rr;0
16064;35502;rrr;0
16065;18546;rrr;1
16066;18547;rrr;0
16067;30553;rrr;0
16068;19079;rr;0
16069;7788;rr;0
16070;5864;rrrd;1
16071;26944;rr;0
16072;23720;rrr;0
16073;29192;r;3
16074;25061;rrr;2
16075;25062;rrr;3
16076;39721;r;1
16077;27441;r;0
16078;18551;r;2
16079;21307;r;1
16080;10902;rr;0
16081;27116;r;0
16082;13759;rr;0
16083;7352;rrr;0
16084;7353;rrr;0
16085;7201;rr;1
16086;26954;rr;2
16087;41018;r;2
16088;6840;r;0
16089;6841;r;0
16090;14194;rrr;0
16091;32045;rr;0
16092;25215;rrr;0
16093;25217;rrr;0
16094;14591;r;0
16095;31725;rrr;1
16096;8597;rrr;0
16097;8598;rrr;2
16098;23893;rrr;0
16099;5730;r;3
16100;5731;r;0
16101;33782;rrr;0
16102;26;d;0
16103;40695;rr;1
16104;24525;r;1
16105;18094;rrr;0
16106;25450;rrr;1
16107;24273;r;1
16108;1015;rrr;1
16109;1016;rrr;2
16110;22635;rr;0
16111;22451;r;0
16112;30579;rrr;1
16113;30580;rrr;3
16114;34240;rrr;0
16115;30157;rr;0
16116;38126;rr;0
16117;4438;rr;0
16118;34760;r;0
16119;20001;r;1
16120;26142;rrr;3
